# Orientation data file - Sat Oct 02 20:52:34 - min reliable 7
# ../mkd /home/dfisher/pisces2 /home/dfisher/pisces2/final_long_list
# 18 distances, 10 angles

ALA ALA

# a1 < 30, a2 < 30

4   0.000 	# ((0 / 560297) / (908 / 370101436)) ?
5  -0.229 	# ((26 / 560297) / (13662 / 370101436))
6  -0.933 	# ((199 / 560297) / (51716 / 370101436))
7  -0.434 	# ((170 / 560297) / (72736 / 370101436))
8  -0.290 	# ((227 / 560297) / (112222 / 370101436))
9  -0.561 	# ((490 / 560297) / (184690 / 370101436))
10 -0.409 	# ((708 / 560297) / (310700 / 370101436))
11 -0.210 	# ((743 / 560297) / (397924 / 370101436))
12 -0.073 	# ((730 / 560297) / (448284 / 370101436))
13 -0.015 	# ((739 / 560297) / (480792 / 370101436))
14 -0.107 	# ((866 / 560297) / (513834 / 370101436))
15 -0.088 	# ((901 / 560297) / (545184 / 370101436))
16 -0.112 	# ((951 / 560297) / (561812 / 370101436))
17 -0.060 	# ((920 / 560297) / (572478 / 370101436))
18 -0.133 	# ((1027 / 560297) / (594052 / 370101436))
19 -0.033 	# ((990 / 560297) / (632936 / 370101436))
20  0.054 	# ((24800 / 560297) / (17287592 / 370101436))

# a1 30-90, a2 < 30

3   0.000 	# ((0 / 560297) / (0 / 370101436)) ?
4   0.000 	# ((0 / 560297) / (606 / 370101436)) ?
5  -0.616 	# ((24 / 560297) / (8562 / 370101436))
6  -0.660 	# ((173 / 560297) / (59046 / 370101436))
7  -0.337 	# ((262 / 560297) / (123588 / 370101436))
8  -0.309 	# ((298 / 560297) / (144506 / 370101436))
9  -0.554 	# ((442 / 560297) / (167740 / 370101436))
10 -0.388 	# ((485 / 560297) / (217268 / 370101436))
11 -0.199 	# ((511 / 560297) / (276596 / 370101436))
12 -0.251 	# ((589 / 560297) / (302620 / 370101436))
13 -0.301 	# ((640 / 560297) / (312974 / 370101436))
14 -0.327 	# ((689 / 560297) / (328088 / 370101436))
15 -0.438 	# ((841 / 560297) / (358474 / 370101436))
16 -0.403 	# ((881 / 560297) / (389004 / 370101436))
17 -0.325 	# ((865 / 560297) / (412930 / 370101436))
18 -0.358 	# ((959 / 560297) / (442724 / 370101436))
19 -0.286 	# ((951 / 560297) / (472112 / 370101436))
20 -0.359 	# ((26786 / 560297) / (12362602 / 370101436))

# a1 > 90, a2 < 30

3   0.000 	# ((0 / 560297) / (0 / 370101436)) ?
4   0.000 	# ((0 / 560297) / (642 / 370101436)) ?
5   0.623 	# ((7 / 560297) / (8624 / 370101436))
6   0.446 	# ((46 / 560297) / (47452 / 370101436))
7   0.160 	# ((101 / 560297) / (78254 / 370101436))
8  -0.301 	# ((225 / 560297) / (110046 / 370101436))
9  -0.072 	# ((299 / 560297) / (183774 / 370101436))
10 -0.022 	# ((537 / 560297) / (346828 / 370101436))
11 -0.195 	# ((899 / 560297) / (488840 / 370101436))
12 -0.233 	# ((1071 / 560297) / (560290 / 370101436))
13 -0.282 	# ((1205 / 560297) / (600328 / 370101436))
14 -0.241 	# ((1213 / 560297) / (629588 / 370101436))
15 -0.221 	# ((1235 / 560297) / (653982 / 370101436))
16 -0.110 	# ((1130 / 560297) / (668756 / 370101436))
17 -0.188 	# ((1239 / 560297) / (678300 / 370101436))
18 -0.211 	# ((1314 / 560297) / (702618 / 370101436))
19 -0.123 	# ((1281 / 560297) / (748262 / 370101436))
20 -0.173 	# ((38432 / 560297) / (21363436 / 370101436))

# a1 > 90, a2 > 90

3   0.000 	# ((0 / 560297) / (3496 / 370101436)) ?
4  -0.000 	# ((3069 / 560297) / (2027074 / 370101436))
5   0.359 	# ((144 / 560297) / (136168 / 370101436))
6  -0.248 	# ((2180 / 560297) / (1123876 / 370101436))
7   0.529 	# ((547 / 560297) / (613256 / 370101436))
8   0.140 	# ((598 / 560297) / (454388 / 370101436))
9   0.227 	# ((1174 / 560297) / (973564 / 370101436))
10  0.224 	# ((1358 / 560297) / (1121962 / 370101436))
11  0.156 	# ((1602 / 560297) / (1237222 / 370101436))
12  0.117 	# ((1905 / 560297) / (1414642 / 370101436))
13  0.113 	# ((2459 / 560297) / (1818220 / 370101436))
14  0.133 	# ((2971 / 560297) / (2240672 / 370101436))
15  0.139 	# ((3231 / 560297) / (2453592 / 370101436))
16  0.165 	# ((3204 / 560297) / (2496218 / 370101436))
17  0.215 	# ((3225 / 560297) / (2640200 / 370101436))
18  0.191 	# ((3362 / 560297) / (2688652 / 370101436))
19  0.196 	# ((3495 / 560297) / (2809344 / 370101436))
20  0.324 	# ((88399 / 560297) / (80769768 / 370101436))

# a1 > 90, a2 30-90

3   0.000 	# ((0 / 560297) / (146 / 370101436)) ?
4   0.000 	# ((1 / 560297) / (6932 / 370101436)) ?
5  -0.051 	# ((222 / 560297) / (139316 / 370101436))
6  -0.196 	# ((1163 / 560297) / (631610 / 370101436))
7  -0.147 	# ((1070 / 560297) / (610420 / 370101436))
8   0.054 	# ((437 / 560297) / (304662 / 370101436))
9  -0.216 	# ((1298 / 560297) / (691082 / 370101436))
10 -0.134 	# ((1776 / 560297) / (1026204 / 370101436))
11 -0.162 	# ((2359 / 560297) / (1325786 / 370101436))
12 -0.127 	# ((1952 / 560297) / (1135604 / 370101436))
13 -0.163 	# ((2395 / 560297) / (1344584 / 370101436))
14 -0.056 	# ((2365 / 560297) / (1476732 / 370101436))
15 -0.131 	# ((2910 / 560297) / (1685858 / 370101436))
16 -0.093 	# ((2837 / 560297) / (1707046 / 370101436))
17 -0.046 	# ((2813 / 560297) / (1774316 / 370101436))
18 -0.048 	# ((2816 / 560297) / (1772366 / 370101436))
19 -0.049 	# ((3056 / 560297) / (1922464 / 370101436))
20 -0.023 	# ((82205 / 560297) / (53044862 / 370101436))

# a1 30-90, a2 > 90

3   0.000 	# ((0 / 560297) / (576 / 370101436)) ?
4   0.000 	# ((6 / 560297) / (7530 / 370101436)) ?
5  -0.596 	# ((487 / 560297) / (177296 / 370101436))
6  -0.105 	# ((1110 / 560297) / (660338 / 370101436))
7   0.001 	# ((947 / 560297) / (626024 / 370101436))
8  -0.077 	# ((482 / 560297) / (294918 / 370101436))
9  -0.292 	# ((1459 / 560297) / (719648 / 370101436))
10 -0.189 	# ((1791 / 560297) / (979496 / 370101436))
11 -0.044 	# ((1977 / 560297) / (1249456 / 370101436))
12  0.017 	# ((1523 / 560297) / (1023098 / 370101436))
13  0.004 	# ((1847 / 560297) / (1224868 / 370101436))
14 -0.011 	# ((2027 / 560297) / (1323790 / 370101436))
15 -0.018 	# ((2412 / 560297) / (1564852 / 370101436))
16 -0.016 	# ((2399 / 560297) / (1559744 / 370101436))
17  0.027 	# ((2369 / 560297) / (1607464 / 370101436))
18  0.055 	# ((2290 / 560297) / (1597886 / 370101436))
19  0.022 	# ((2584 / 560297) / (1744880 / 370101436))
20  0.160 	# ((60426 / 560297) / (46840922 / 370101436))

# a1 30-90, a2 30-90, torsion < 90

3   0.000 	# ((0 / 560297) / (18 / 370101436)) ?
4   0.000 	# ((2 / 560297) / (1260 / 370101436)) ?
5  -0.570 	# ((106 / 560297) / (39616 / 370101436))
6   0.060 	# ((396 / 560297) / (277776 / 370101436))
7  -0.039 	# ((388 / 560297) / (246584 / 370101436))
8   0.035 	# ((313 / 560297) / (214222 / 370101436))
9  -0.126 	# ((357 / 560297) / (207826 / 370101436))
10 -0.090 	# ((456 / 560297) / (275398 / 370101436))
11 -0.122 	# ((624 / 560297) / (364988 / 370101436))
12 -0.238 	# ((674 / 560297) / (351062 / 370101436))
13 -0.156 	# ((676 / 560297) / (382062 / 370101436))
14 -0.195 	# ((775 / 560297) / (421018 / 370101436))
15 -0.221 	# ((916 / 560297) / (484876 / 370101436))
16 -0.203 	# ((965 / 560297) / (520474 / 370101436))
17 -0.200 	# ((954 / 560297) / (515964 / 370101436))
18 -0.171 	# ((947 / 560297) / (527172 / 370101436))
19 -0.246 	# ((1107 / 560297) / (571806 / 370101436))
20 -0.185 	# ((28196 / 560297) / (15483400 / 370101436))

# a1 30-90, a2 30-90, torsion > 90

3   0.000 	# ((0 / 560297) / (14 / 370101436)) ?
4   0.000 	# ((1 / 560297) / (862 / 370101436)) ?
5  -0.474 	# ((61 / 560297) / (25076 / 370101436))
6   0.045 	# ((130 / 560297) / (89824 / 370101436))
7  -0.036 	# ((157 / 560297) / (100004 / 370101436))
8  -0.198 	# ((197 / 560297) / (106724 / 370101436))
9  -0.225 	# ((288 / 560297) / (151952 / 370101436))
10 -0.195 	# ((454 / 560297) / (246814 / 370101436))
11 -0.095 	# ((557 / 560297) / (334718 / 370101436))
12 -0.082 	# ((566 / 560297) / (344280 / 370101436))
13 -0.097 	# ((621 / 560297) / (372292 / 370101436))
14 -0.217 	# ((737 / 560297) / (391686 / 370101436))
15 -0.200 	# ((828 / 560297) / (447686 / 370101436))
16 -0.213 	# ((889 / 560297) / (474698 / 370101436))
17 -0.153 	# ((892 / 560297) / (505662 / 370101436))
18 -0.216 	# ((990 / 560297) / (526946 / 370101436))
19 -0.233 	# ((1093 / 560297) / (572140 / 370101436))
20 -0.176 	# ((27311 / 560297) / (15125180 / 370101436))

ALA PHE

# a1 < 30, a2 < 30

3   0.000 	# ((0 / 1251449) / (0 / 370101436)) ?
4   0.000 	# ((0 / 1251449) / (122 / 370101436)) ?
5   0.000 	# ((0 / 1251449) / (1588 / 370101436)) ?
6   0.385 	# ((28 / 1251449) / (12168 / 370101436))
7  -1.158 	# ((570 / 1251449) / (52960 / 370101436))
8  -0.653 	# ((577 / 1251449) / (88776 / 370101436))
9  -0.395 	# ((576 / 1251449) / (114804 / 370101436))
10 -0.607 	# ((798 / 1251449) / (128594 / 370101436))
11 -0.470 	# ((730 / 1251449) / (134942 / 370101436))
12 -0.472 	# ((710 / 1251449) / (130958 / 370101436))
13 -0.504 	# ((718 / 1251449) / (128320 / 370101436))
14 -0.507 	# ((727 / 1251449) / (129466 / 370101436))
15 -0.618 	# ((867 / 1251449) / (138222 / 370101436))
16 -0.664 	# ((993 / 1251449) / (151212 / 370101436))
17 -0.580 	# ((996 / 1251449) / (164956 / 370101436))
18 -0.498 	# ((998 / 1251449) / (179444 / 370101436))
19 -0.523 	# ((1082 / 1251449) / (189614 / 370101436))
20 -0.480 	# ((25480 / 1251449) / (4664118 / 370101436))

# a1 < 30, a2 30-90

3   0.000 	# ((0 / 1251449) / (0 / 370101436)) ?
4   0.000 	# ((0 / 1251449) / (500 / 370101436)) ?
5   0.055 	# ((34 / 1251449) / (10626 / 370101436))
6  -0.780 	# ((446 / 1251449) / (60444 / 370101436))
7  -0.442 	# ((606 / 1251449) / (115150 / 370101436))
8  -0.314 	# ((639 / 1251449) / (138088 / 370101436))
9  -0.559 	# ((975 / 1251449) / (164860 / 370101436))
10 -0.704 	# ((1432 / 1251449) / (209460 / 370101436))
11 -0.406 	# ((1299 / 1251449) / (255908 / 370101436))
12 -0.243 	# ((1210 / 1251449) / (280682 / 370101436))
13 -0.396 	# ((1469 / 1251449) / (292434 / 370101436))
14 -0.471 	# ((1672 / 1251449) / (308812 / 370101436))
15 -0.414 	# ((1734 / 1251449) / (338880 / 370101436))
16 -0.416 	# ((1870 / 1251449) / (364816 / 370101436))
17 -0.404 	# ((1965 / 1251449) / (387910 / 370101436))
18 -0.389 	# ((2061 / 1251449) / (413216 / 370101436))
19 -0.400 	# ((2223 / 1251449) / (440650 / 370101436))
20 -0.283 	# ((50945 / 1251449) / (11350584 / 370101436))

# a1 < 30, a2 90+

3   0.000 	# ((0 / 1251449) / (0 / 370101436)) ?
4   0.000 	# ((0 / 1251449) / (908 / 370101436)) ?
5   0.004 	# ((46 / 1251449) / (13662 / 370101436))
6  -0.850 	# ((409 / 1251449) / (51716 / 370101436))
7  -0.282 	# ((326 / 1251449) / (72736 / 370101436))
8  -0.120 	# ((428 / 1251449) / (112222 / 370101436))
9  -0.327 	# ((866 / 1251449) / (184690 / 370101436))
10 -0.385 	# ((1544 / 1251449) / (310700 / 370101436))
11 -0.195 	# ((1635 / 1251449) / (397924 / 370101436))
12 -0.006 	# ((1525 / 1251449) / (448284 / 370101436))
13 -0.022 	# ((1662 / 1251449) / (480792 / 370101436))
14 -0.021 	# ((1775 / 1251449) / (513834 / 370101436))
15 -0.101 	# ((2039 / 1251449) / (545184 / 370101436))
16 -0.118 	# ((2137 / 1251449) / (561812 / 370101436))
17 -0.088 	# ((2114 / 1251449) / (572478 / 370101436))
18 -0.071 	# ((2156 / 1251449) / (594052 / 370101436))
19 -0.047 	# ((2244 / 1251449) / (632936 / 370101436))
20  0.158 	# ((49936 / 1251449) / (17287592 / 370101436))

# a1 30-90, a2 < 30

3   0.000 	# ((0 / 1251449) / (0 / 370101436)) ?
4   0.000 	# ((0 / 1251449) / (606 / 370101436)) ?
5  -0.272 	# ((38 / 1251449) / (8562 / 370101436))
6  -0.888 	# ((485 / 1251449) / (59046 / 370101436))
7  -0.659 	# ((808 / 1251449) / (123588 / 370101436))
8  -0.248 	# ((626 / 1251449) / (144506 / 370101436))
9  -0.439 	# ((880 / 1251449) / (167740 / 370101436))
10 -0.434 	# ((1134 / 1251449) / (217268 / 370101436))
11 -0.369 	# ((1352 / 1251449) / (276596 / 370101436))
12 -0.413 	# ((1546 / 1251449) / (302620 / 370101436))
13 -0.451 	# ((1661 / 1251449) / (312974 / 370101436))
14 -0.482 	# ((1797 / 1251449) / (328088 / 370101436))
15 -0.513 	# ((2025 / 1251449) / (358474 / 370101436))
16 -0.485 	# ((2137 / 1251449) / (389004 / 370101436))
17 -0.461 	# ((2215 / 1251449) / (412930 / 370101436))
18 -0.411 	# ((2257 / 1251449) / (442724 / 370101436))
19 -0.406 	# ((2396 / 1251449) / (472112 / 370101436))
20 -0.388 	# ((61635 / 1251449) / (12362602 / 370101436))

# a1 > 90, a2 < 30

3   0.000 	# ((0 / 1251449) / (0 / 370101436)) ?
4   0.000 	# ((0 / 1251449) / (642 / 370101436)) ?
5   0.482 	# ((18 / 1251449) / (8624 / 370101436))
6  -0.255 	# ((207 / 1251449) / (47452 / 370101436))
7   0.006 	# ((263 / 1251449) / (78254 / 370101436))
8  -0.161 	# ((437 / 1251449) / (110046 / 370101436))
9  -0.337 	# ((870 / 1251449) / (183774 / 370101436))
10 -0.320 	# ((1615 / 1251449) / (346828 / 370101436))
11 -0.360 	# ((2369 / 1251449) / (488840 / 370101436))
12 -0.444 	# ((2954 / 1251449) / (560290 / 370101436))
13 -0.467 	# ((3238 / 1251449) / (600328 / 370101436))
14 -0.392 	# ((3151 / 1251449) / (629588 / 370101436))
15 -0.365 	# ((3184 / 1251449) / (653982 / 370101436))
16 -0.312 	# ((3088 / 1251449) / (668756 / 370101436))
17 -0.280 	# ((3034 / 1251449) / (678300 / 370101436))
18 -0.272 	# ((3119 / 1251449) / (702618 / 370101436))
19 -0.289 	# ((3378 / 1251449) / (748262 / 370101436))
20 -0.244 	# ((92202 / 1251449) / (21363436 / 370101436))

# a1 > 90, a2 > 90

3   0.000 	# ((2 / 1251449) / (3496 / 370101436)) ?
4   0.027 	# ((6671 / 1251449) / (2027074 / 370101436))
5  -0.044 	# ((481 / 1251449) / (136168 / 370101436))
6  -0.134 	# ((4346 / 1251449) / (1123876 / 370101436))
7   0.329 	# ((1492 / 1251449) / (613256 / 370101436))
8   0.126 	# ((1355 / 1251449) / (454388 / 370101436))
9   0.105 	# ((2964 / 1251449) / (973564 / 370101436))
10  0.114 	# ((3386 / 1251449) / (1121962 / 370101436))
11  0.085 	# ((3841 / 1251449) / (1237222 / 370101436))
12  0.104 	# ((4312 / 1251449) / (1414642 / 370101436))
13  0.075 	# ((5701 / 1251449) / (1818220 / 370101436))
14  0.153 	# ((6502 / 1251449) / (2240672 / 370101436))
15  0.163 	# ((7047 / 1251449) / (2453592 / 370101436))
16  0.143 	# ((7315 / 1251449) / (2496218 / 370101436))
17  0.177 	# ((7478 / 1251449) / (2640200 / 370101436))
18  0.171 	# ((7663 / 1251449) / (2688652 / 370101436))
19  0.203 	# ((7752 / 1251449) / (2809344 / 370101436))
20  0.394 	# ((184087 / 1251449) / (80769768 / 370101436))

# a1 > 90, a2 30-90

3   0.000 	# ((0 / 1251449) / (146 / 370101436)) ?
4   0.000 	# ((6 / 1251449) / (6932 / 370101436)) ?
5  -0.175 	# ((561 / 1251449) / (139316 / 370101436))
6  -0.205 	# ((2621 / 1251449) / (631610 / 370101436))
7  -0.116 	# ((2318 / 1251449) / (610420 / 370101436))
8  -0.132 	# ((1176 / 1251449) / (304662 / 370101436))
9  -0.172 	# ((2776 / 1251449) / (691082 / 370101436))
10 -0.091 	# ((3799 / 1251449) / (1026204 / 370101436))
11 -0.122 	# ((5067 / 1251449) / (1325786 / 370101436))
12 -0.245 	# ((4908 / 1251449) / (1135604 / 370101436))
13 -0.255 	# ((5867 / 1251449) / (1344584 / 370101436))
14 -0.219 	# ((6216 / 1251449) / (1476732 / 370101436))
15 -0.182 	# ((6836 / 1251449) / (1685858 / 370101436))
16 -0.160 	# ((6772 / 1251449) / (1707046 / 370101436))
17 -0.144 	# ((6926 / 1251449) / (1774316 / 370101436))
18 -0.157 	# ((7009 / 1251449) / (1772366 / 370101436))
19 -0.141 	# ((7483 / 1251449) / (1922464 / 370101436))
20 -0.039 	# ((186523 / 1251449) / (53044862 / 370101436))

# a1 30-90, a2 > 90

3   0.000 	# ((0 / 1251449) / (576 / 370101436)) ?
4   0.672 	# ((13 / 1251449) / (7530 / 370101436))
5  -0.423 	# ((915 / 1251449) / (177296 / 370101436))
6  -0.203 	# ((2736 / 1251449) / (660338 / 370101436))
7   0.009 	# ((2098 / 1251449) / (626024 / 370101436))
8  -0.085 	# ((1086 / 1251449) / (294918 / 370101436))
9  -0.192 	# ((2948 / 1251449) / (719648 / 370101436))
10 -0.135 	# ((3791 / 1251449) / (979496 / 370101436))
11 -0.039 	# ((4393 / 1251449) / (1249456 / 370101436))
12  0.029 	# ((3360 / 1251449) / (1023098 / 370101436))
13  0.042 	# ((3972 / 1251449) / (1224868 / 370101436))
14  0.001 	# ((4473 / 1251449) / (1323790 / 370101436))
15 -0.015 	# ((5371 / 1251449) / (1564852 / 370101436))
16  0.014 	# ((5203 / 1251449) / (1559744 / 370101436))
17  0.047 	# ((5184 / 1251449) / (1607464 / 370101436))
18  0.025 	# ((5271 / 1251449) / (1597886 / 370101436))
19  0.042 	# ((5658 / 1251449) / (1744880 / 370101436))
20  0.247 	# ((123676 / 1251449) / (46840922 / 370101436))

# a1 30-90, a2 30-90, torsion < 90

3   0.000 	# ((0 / 1251449) / (18 / 370101436)) ?
4   0.000 	# ((1 / 1251449) / (1260 / 370101436)) ?
5  -0.464 	# ((213 / 1251449) / (39616 / 370101436))
6  -0.043 	# ((981 / 1251449) / (277776 / 370101436))
7   0.132 	# ((731 / 1251449) / (246584 / 370101436))
8  -0.283 	# ((961 / 1251449) / (214222 / 370101436))
9  -0.570 	# ((1243 / 1251449) / (207826 / 370101436))
10 -0.320 	# ((1283 / 1251449) / (275398 / 370101436))
11 -0.115 	# ((1384 / 1251449) / (364988 / 370101436))
12 -0.202 	# ((1453 / 1251449) / (351062 / 370101436))
13 -0.245 	# ((1651 / 1251449) / (382062 / 370101436))
14 -0.377 	# ((2075 / 1251449) / (421018 / 370101436))
15 -0.296 	# ((2205 / 1251449) / (484876 / 370101436))
16 -0.263 	# ((2290 / 1251449) / (520474 / 370101436))
17 -0.265 	# ((2274 / 1251449) / (515964 / 370101436))
18 -0.250 	# ((2289 / 1251449) / (527172 / 370101436))
19 -0.289 	# ((2581 / 1251449) / (571806 / 370101436))
20 -0.173 	# ((62246 / 1251449) / (15483400 / 370101436))

# a1 30-90, a2 30-90, torsion > 90

3   0.000 	# ((0 / 1251449) / (14 / 370101436)) ?
4   0.000 	# ((1 / 1251449) / (862 / 370101436)) ?
5  -0.339 	# ((119 / 1251449) / (25076 / 370101436))
6  -0.065 	# ((324 / 1251449) / (89824 / 370101436))
7   0.090 	# ((309 / 1251449) / (100004 / 370101436))
8  -0.221 	# ((450 / 1251449) / (106724 / 370101436))
9  -0.496 	# ((844 / 1251449) / (151952 / 370101436))
10 -0.374 	# ((1213 / 1251449) / (246814 / 370101436))
11 -0.139 	# ((1300 / 1251449) / (334718 / 370101436))
12 -0.246 	# ((1489 / 1251449) / (344280 / 370101436))
13 -0.316 	# ((1727 / 1251449) / (372292 / 370101436))
14 -0.347 	# ((1873 / 1251449) / (391686 / 370101436))
15 -0.285 	# ((2012 / 1251449) / (447686 / 370101436))
16 -0.278 	# ((2120 / 1251449) / (474698 / 370101436))
17 -0.254 	# ((2204 / 1251449) / (505662 / 370101436))
18 -0.273 	# ((2342 / 1251449) / (526946 / 370101436))
19 -0.228 	# ((2429 / 1251449) / (572140 / 370101436))
20 -0.193 	# ((62034 / 1251449) / (15125180 / 370101436))

ALA PRO

# a1 < 30, a2 < 30

3   0.000 	# ((0 / 1529238) / (0 / 370101436)) ?
4   0.000 	# ((0 / 1529238) / (122 / 370101436)) ?
5   0.000 	# ((0 / 1529238) / (1588 / 370101436)) ?
6   0.046 	# ((48 / 1529238) / (12168 / 370101436))
7  -0.771 	# ((473 / 1529238) / (52960 / 370101436))
8   0.395 	# ((247 / 1529238) / (88776 / 370101436))
9   1.185 	# ((145 / 1529238) / (114804 / 370101436))
10  0.595 	# ((293 / 1529238) / (128594 / 370101436))
11  0.429 	# ((363 / 1529238) / (134942 / 370101436))
12  0.424 	# ((354 / 1529238) / (130958 / 370101436))
13  0.373 	# ((365 / 1529238) / (128320 / 370101436))
14  0.276 	# ((406 / 1529238) / (129466 / 370101436))
15  0.208 	# ((464 / 1529238) / (138222 / 370101436))
16  0.165 	# ((530 / 1529238) / (151212 / 370101436))
17  0.202 	# ((557 / 1529238) / (164956 / 370101436))
18  0.321 	# ((538 / 1529238) / (179444 / 370101436))
19  0.402 	# ((524 / 1529238) / (189614 / 370101436))
20  0.329 	# ((13870 / 1529238) / (4664118 / 370101436))

# a1 < 30, a2 30-90

3   0.000 	# ((0 / 1529238) / (0 / 370101436)) ?
4   0.000 	# ((0 / 1529238) / (500 / 370101436)) ?
5   0.044 	# ((42 / 1529238) / (10626 / 370101436))
6  -0.909 	# ((620 / 1529238) / (60444 / 370101436))
7  -0.278 	# ((628 / 1529238) / (115150 / 370101436))
8   0.001 	# ((570 / 1529238) / (138088 / 370101436))
9   0.350 	# ((480 / 1529238) / (164860 / 370101436))
10  0.188 	# ((717 / 1529238) / (209460 / 370101436))
11  0.161 	# ((900 / 1529238) / (255908 / 370101436))
12  0.241 	# ((911 / 1529238) / (280682 / 370101436))
13  0.113 	# ((1079 / 1529238) / (292434 / 370101436))
14  0.076 	# ((1183 / 1529238) / (308812 / 370101436))
15  0.116 	# ((1247 / 1529238) / (338880 / 370101436))
16 -0.009 	# ((1521 / 1529238) / (364816 / 370101436))
17  0.041 	# ((1539 / 1529238) / (387910 / 370101436))
18 -0.015 	# ((1734 / 1529238) / (413216 / 370101436))
19  0.030 	# ((1767 / 1529238) / (440650 / 370101436))
20  0.034 	# ((45329 / 1529238) / (11350584 / 370101436))

# a1 < 30, a2 90+

3   0.000 	# ((0 / 1529238) / (0 / 370101436)) ?
4   0.000 	# ((1 / 1529238) / (908 / 370101436)) ?
5  -0.078 	# ((61 / 1529238) / (13662 / 370101436))
6  -0.541 	# ((367 / 1529238) / (51716 / 370101436))
7  -0.224 	# ((376 / 1529238) / (72736 / 370101436))
8  -0.007 	# ((467 / 1529238) / (112222 / 370101436))
9  -0.211 	# ((942 / 1529238) / (184690 / 370101436))
10 -0.216 	# ((1593 / 1529238) / (310700 / 370101436))
11 -0.104 	# ((1825 / 1529238) / (397924 / 370101436))
12 -0.026 	# ((1901 / 1529238) / (448284 / 370101436))
13 -0.023 	# ((2033 / 1529238) / (480792 / 370101436))
14 -0.133 	# ((2426 / 1529238) / (513834 / 370101436))
15 -0.227 	# ((2826 / 1529238) / (545184 / 370101436))
16 -0.214 	# ((2876 / 1529238) / (561812 / 370101436))
17 -0.262 	# ((3075 / 1529238) / (572478 / 370101436))
18 -0.311 	# ((3350 / 1529238) / (594052 / 370101436))
19 -0.326 	# ((3624 / 1529238) / (632936 / 370101436))
20 -0.394 	# ((105922 / 1529238) / (17287592 / 370101436))

# a1 30-90, a2 < 30

3   0.000 	# ((0 / 1529238) / (0 / 370101436)) ?
4   0.000 	# ((0 / 1529238) / (606 / 370101436)) ?
5   0.070 	# ((33 / 1529238) / (8562 / 370101436))
6  -0.733 	# ((508 / 1529238) / (59046 / 370101436))
7  -0.226 	# ((640 / 1529238) / (123588 / 370101436))
8   0.726 	# ((289 / 1529238) / (144506 / 370101436))
9   0.421 	# ((455 / 1529238) / (167740 / 370101436))
10  0.168 	# ((759 / 1529238) / (217268 / 370101436))
11  0.295 	# ((851 / 1529238) / (276596 / 370101436))
12  0.423 	# ((819 / 1529238) / (302620 / 370101436))
13  0.390 	# ((876 / 1529238) / (312974 / 370101436))
14  0.301 	# ((1003 / 1529238) / (328088 / 370101436))
15  0.336 	# ((1059 / 1529238) / (358474 / 370101436))
16  0.298 	# ((1193 / 1529238) / (389004 / 370101436))
17  0.293 	# ((1273 / 1529238) / (412930 / 370101436))
18  0.326 	# ((1320 / 1529238) / (442724 / 370101436))
19  0.424 	# ((1276 / 1529238) / (472112 / 370101436))
20  0.405 	# ((34086 / 1529238) / (12362602 / 370101436))

# a1 > 90, a2 < 30

3   0.000 	# ((0 / 1529238) / (0 / 370101436)) ?
4   0.000 	# ((0 / 1529238) / (642 / 370101436)) ?
5   0.277 	# ((27 / 1529238) / (8624 / 370101436))
6  -0.327 	# ((272 / 1529238) / (47452 / 370101436))
7   0.151 	# ((278 / 1529238) / (78254 / 370101436))
8   0.161 	# ((387 / 1529238) / (110046 / 370101436))
9   0.023 	# ((742 / 1529238) / (183774 / 370101436))
10  0.088 	# ((1313 / 1529238) / (346828 / 370101436))
11  0.347 	# ((1428 / 1529238) / (488840 / 370101436))
12  0.454 	# ((1471 / 1529238) / (560290 / 370101436))
13  0.489 	# ((1521 / 1529238) / (600328 / 370101436))
14  0.526 	# ((1538 / 1529238) / (629588 / 370101436))
15  0.525 	# ((1599 / 1529238) / (653982 / 370101436))
16  0.451 	# ((1760 / 1529238) / (668756 / 370101436))
17  0.484 	# ((1728 / 1529238) / (678300 / 370101436))
18  0.441 	# ((1868 / 1529238) / (702618 / 370101436))
19  0.465 	# ((1943 / 1529238) / (748262 / 370101436))
20  0.535 	# ((51709 / 1529238) / (21363436 / 370101436))

# a1 > 90, a2 > 90

3  -2.292 	# ((143 / 1529238) / (3496 / 370101436))
4   0.136 	# ((7310 / 1529238) / (2027074 / 370101436))
5   0.466 	# ((353 / 1529238) / (136168 / 370101436))
6   0.638 	# ((2454 / 1529238) / (1123876 / 370101436))
7  -0.113 	# ((2837 / 1529238) / (613256 / 370101436))
8  -0.254 	# ((2420 / 1529238) / (454388 / 370101436))
9  -0.050 	# ((4230 / 1529238) / (973564 / 370101436))
10  0.004 	# ((4617 / 1529238) / (1121962 / 370101436))
11  0.001 	# ((5108 / 1529238) / (1237222 / 370101436))
12 -0.022 	# ((5977 / 1529238) / (1414642 / 370101436))
13 -0.030 	# ((7738 / 1529238) / (1818220 / 370101436))
14  0.000 	# ((9255 / 1529238) / (2240672 / 370101436))
15  0.014 	# ((10002 / 1529238) / (2453592 / 370101436))
16 -0.011 	# ((10432 / 1529238) / (2496218 / 370101436))
17 -0.034 	# ((11291 / 1529238) / (2640200 / 370101436))
18 -0.071 	# ((11928 / 1529238) / (2688652 / 370101436))
19 -0.065 	# ((12387 / 1529238) / (2809344 / 370101436))
