# Orientation data file - Thu Sep 30 10:24:39 - min reliable 7
# ../mkd /home/dfisher/pisces2 /home/dfisher/pisces2/final_short_list
# 18 distances, 10 angles

ALA ALA

# a1 < 30, a2 < 30

5  -0.065 	# ((8 / 95864) / (1736 / 22209512))
6  -0.860 	# ((65 / 95864) / (6374 / 22209512))
7  -0.171 	# ((44 / 95864) / (8590 / 22209512))
8  -0.270 	# ((76 / 95864) / (13446 / 22209512))
9  -0.598 	# ((177 / 95864) / (22558 / 22209512))
10 -0.550 	# ((299 / 95864) / (39966 / 22209512))
11 -0.482 	# ((351 / 95864) / (50226 / 22209512))
12 -0.339 	# ((340 / 95864) / (56102 / 22209512))
13 -0.309 	# ((344 / 95864) / (58534 / 22209512))
14 -0.372 	# ((381 / 95864) / (60834 / 22209512))
15 -0.404 	# ((398 / 95864) / (61558 / 22209512))
16 -0.341 	# ((367 / 95864) / (60454 / 22209512))
17 -0.316 	# ((336 / 95864) / (56730 / 22209512))
18 -0.445 	# ((376 / 95864) / (55804 / 22209512))
19 -0.488 	# ((388 / 95864) / (55178 / 22209512))
20 -0.417 	# ((3380 / 95864) / (516184 / 22209512))

# a1 30-90, a2 < 30

3   0.000 	# ((0 / 95864) / (0 / 22209512)) ?
4   0.000 	# ((0 / 95864) / (72 / 22209512)) ?
5   0.000 	# ((4 / 95864) / (936 / 22209512)) ?
6   0.618 	# ((19 / 95864) / (8164 / 22209512))
7   1.027 	# ((26 / 95864) / (16814 / 22209512))
8   1.186 	# ((25 / 95864) / (18964 / 22209512))
9   0.889 	# ((39 / 95864) / (21990 / 22209512))
10  0.547 	# ((70 / 95864) / (28032 / 22209512))
11  0.789 	# ((70 / 95864) / (35694 / 22209512))
12  0.906 	# ((67 / 95864) / (38402 / 22209512))
13  0.696 	# ((83 / 95864) / (38574 / 22209512))
14  0.615 	# ((90 / 95864) / (38562 / 22209512))
15  0.594 	# ((96 / 95864) / (40288 / 22209512))
16  0.354 	# ((120 / 95864) / (39610 / 22209512))
17  0.558 	# ((98 / 95864) / (39680 / 22209512))
18  0.885 	# ((71 / 95864) / (39872 / 22209512))
19  0.573 	# ((96 / 95864) / (39430 / 22209512))
20  0.344 	# ((1032 / 95864) / (337338 / 22209512))

# a1 > 90, a2 < 30

3   0.000 	# ((0 / 95864) / (0 / 22209512)) ?
4   0.000 	# ((0 / 95864) / (52 / 22209512)) ?
5   0.000 	# ((1 / 95864) / (1046 / 22209512)) ?
6   1.042 	# ((9 / 95864) / (5910 / 22209512))
7   0.535 	# ((25 / 95864) / (9886 / 22209512))
8   0.362 	# ((41 / 95864) / (13646 / 22209512))
9   0.446 	# ((63 / 95864) / (22808 / 22209512))
10  0.704 	# ((98 / 95864) / (45894 / 22209512))
11  0.709 	# ((140 / 95864) / (65938 / 22209512))
12  0.670 	# ((168 / 95864) / (76028 / 22209512))
13  0.618 	# ((183 / 95864) / (78674 / 22209512))
14  0.664 	# ((179 / 95864) / (80572 / 22209512))
15  0.575 	# ((198 / 95864) / (81492 / 22209512))
16  0.755 	# ((161 / 95864) / (79394 / 22209512))
17  0.741 	# ((156 / 95864) / (75838 / 22209512))
18  0.617 	# ((168 / 95864) / (72160 / 22209512))
19  0.813 	# ((138 / 95864) / (72056 / 22209512))
20  0.530 	# ((1744 / 95864) / (686270 / 22209512))

# a1 > 90, a2 > 90

3   0.000 	# ((0 / 95864) / (666 / 22209512)) ?
4  -0.017 	# ((1711 / 95864) / (389536 / 22209512))
5   0.634 	# ((70 / 95864) / (30566 / 22209512))
6  -0.334 	# ((1306 / 95864) / (216638 / 22209512))
7   0.257 	# ((367 / 95864) / (109902 / 22209512))
8   0.175 	# ((269 / 95864) / (74226 / 22209512))
9   0.103 	# ((633 / 95864) / (162592 / 22209512))
10  0.149 	# ((676 / 95864) / (181786 / 22209512))
11  0.075 	# ((753 / 95864) / (188078 / 22209512))
12  0.054 	# ((829 / 95864) / (202718 / 22209512))
13 -0.043 	# ((1141 / 95864) / (253308 / 22209512))
14 -0.062 	# ((1461 / 95864) / (318022 / 22209512))
15 -0.022 	# ((1471 / 95864) / (333278 / 22209512))
16 -0.055 	# ((1487 / 95864) / (326140 / 22209512))
17 -0.117 	# ((1618 / 95864) / (333546 / 22209512))
18 -0.103 	# ((1532 / 95864) / (320208 / 22209512))
19 -0.034 	# ((1442 / 95864) / (322988 / 22209512))
20 -0.041 	# ((15545 / 95864) / (3455222 / 22209512))

# a1 > 90, a2 30-90

3   0.000 	# ((0 / 95864) / (32 / 22209512)) ?
4   0.000 	# ((2 / 95864) / (1204 / 22209512)) ?
5   0.097 	# ((89 / 95864) / (22720 / 22209512))
6  -0.195 	# ((617 / 95864) / (117646 / 22209512))
7  -0.137 	# ((577 / 95864) / (116554 / 22209512))
8   0.144 	# ((165 / 95864) / (44148 / 22209512))
9  -0.095 	# ((515 / 95864) / (108520 / 22209512))
10  0.101 	# ((646 / 95864) / (165602 / 22209512))
11  0.100 	# ((836 / 95864) / (214156 / 22209512))
12  0.254 	# ((530 / 95864) / (158264 / 22209512))
13  0.124 	# ((725 / 95864) / (190146 / 22209512))
14  0.237 	# ((676 / 95864) / (198566 / 22209512))
15  0.149 	# ((840 / 95864) / (225828 / 22209512))
16  0.188 	# ((783 / 95864) / (218962 / 22209512))
17  0.275 	# ((716 / 95864) / (218288 / 22209512))
18  0.264 	# ((642 / 95864) / (193692 / 22209512))
19  0.169 	# ((749 / 95864) / (205546 / 22209512))
20  0.138 	# ((7710 / 95864) / (2051208 / 22209512))

# a1 30-90, a2 > 90

3   0.000 	# ((0 / 95864) / (108 / 22209512)) ?
4   0.000 	# ((4 / 95864) / (1196 / 22209512)) ?
5  -0.098 	# ((136 / 95864) / (28556 / 22209512))
6  -0.119 	# ((583 / 95864) / (119958 / 22209512))
7  -0.016 	# ((518 / 95864) / (118152 / 22209512))
8  -0.176 	# ((215 / 95864) / (41756 / 22209512))
9  -0.415 	# ((744 / 95864) / (113812 / 22209512))
10 -0.310 	# ((917 / 95864) / (155876 / 22209512))
11 -0.172 	# ((1017 / 95864) / (198374 / 22209512))
12 -0.121 	# ((674 / 95864) / (138356 / 22209512))
13 -0.210 	# ((902 / 95864) / (169346 / 22209512))
14 -0.279 	# ((970 / 95864) / (169988 / 22209512))
15 -0.267 	# ((1151 / 95864) / (204250 / 22209512))
16 -0.246 	# ((1064 / 95864) / (192710 / 22209512))
17 -0.294 	# ((1102 / 95864) / (190204 / 22209512))
18 -0.276 	# ((949 / 95864) / (166862 / 22209512))
19 -0.266 	# ((1011 / 95864) / (179506 / 22209512))
20 -0.223 	# ((9727 / 95864) / (1803256 / 22209512))

# a1 30-90, a2 30-90, torsion < 90

3   0.000 	# ((0 / 95864) / (6 / 22209512)) ?
4   0.000 	# ((0 / 95864) / (184 / 22209512)) ?
5   0.017 	# ((25 / 95864) / (5894 / 22209512))
6   0.315 	# ((163 / 95864) / (51754 / 22209512))
7   0.685 	# ((104 / 95864) / (47814 / 22209512))
8   0.939 	# ((57 / 95864) / (33782 / 22209512))
9   0.390 	# ((91 / 95864) / (31124 / 22209512))
10  0.277 	# ((127 / 95864) / (38832 / 22209512))
11  0.327 	# ((157 / 95864) / (50450 / 22209512))
12  0.174 	# ((166 / 95864) / (45750 / 22209512))
13  0.383 	# ((150 / 95864) / (50944 / 22209512))
14  0.264 	# ((175 / 95864) / (52784 / 22209512))
15  0.286 	# ((185 / 95864) / (57034 / 22209512))
16  0.090 	# ((232 / 95864) / (58824 / 22209512))
